index,MINE_ID,score
23662,4608999,656.2146669
12523,2602375,655.8928055
7875,1519486,655.5973919
6587,1517659,654.8794674
20934,4201609,654.3902541
3326,800078,654.1765025
6126,1500087,653.471785
6329,1513103,653.1912766
22996,4602515,653.0201146
6456,1516855,651.2631327
17750,3609033,650.9955959
19485,4101114,650.728765
7728,1519301,649.4559087
19077,4002113,648.894089
7638,1519196,647.7979741
5968,1401626,647.5025544
20875,4200400,647.427782
6424,1516567,647.1639785
190,103102,647.0146973
7389,1518881,646.8523235
5333,1300032,646.211117
19261,4003237,645.6550322
1560,400118,645.6529569
23405,4608632,645.1512874
16901,3601302,644.8859589
16766,3600033,644.7121625
25742,5500008,644.2837346
4739,1103121,643.746423
12391,2601950,643.7255781
19249,4003223,642.9599361
839,202867,642.5884508
21958,4406645,642.0824509
21043,4202148,641.5766572
6125,1500086,641.3234833
15666,3304458,640.7957705
13102,2800973,640.362657
6645,1517826,640.1530542
11567,2401417,639.2980683
13230,2901433,638.7507727
25567,5400037,638.454302
13564,3000070,638.4237185
6457,1516856,637.8257271
7198,1518642,637.127876
1620,401676,637.0538611
21748,4400101,635.8910661
685,202633,635.7046586
21745,4400093,635.1040121
7495,1519008,634.9429375
6736,1518040,634.9054215
6079,1500003,634.5498475
7340,1518815,634.4692527
635,202479,634.2632229
65,101112,633.1963547
10785,2200415,632.7766575
11306,2302232,632.4644034
22960,4601453,632.3154071
23726,4609084,632.0796743
7331,1518805,631.1883771
22301,4407214,629.9391899
7649,1519208,629.9323242
6826,1518185,629.7592551
6507,1517260,629.1320629
15284,3300161,628.8136453
19573,4102632,628.5661045
17371,3608375,628.254562
6453,1516823,628.0802196
17084,3605513,627.0494147
22315,4407231,627.0014124
1684,401895,626.5616455
23469,4608741,626.0908859
7212,1518659,625.9871202
6223,1507305,625.8142079
13655,3000981,625.787049
2471,500138,624.2677254
319,103273,623.021844
6664,1517880,622.8791855
1722,402261,622.8469712
19879,4103933,622.6292999
17340,3608284,622.3413668
149,102985,621.8880138
8525,1700692,621.5031949
6662,1517874,620.632938
17765,3609058,620.5052743
22607,4503290,619.7659244
3889,901161,619.0375987
23622,4608936,618.7065412
7473,1518982,618.566166
23522,4608814,618.3907907
14652,3101125,618.1731304
21951,4406600,618.0467691
16838,3600215,617.9519654
6722,1518008,617.5328472
23859,4609266,617.32122
16891,3600968,616.8285319
7426,1518927,616.7677664
435,103422,616.5965172
6328,1513061,616.3089452
7458,1518964,615.9469808
6094,1500030,615.8504907
23413,4608646,614.4198868
19005,4000130,613.8137669
1256,300610,613.7807801
6360,1514849,613.5537818
6483,1517071,613.396717
79,102014,613.1740698
23005,4602805,611.7757878
6200,1505358,611.6496106
25255,5001616,611.3326677
10893,2200753,611.0155955
22750,4503490,611.0090596
23788,4609164,610.8056005
5018,1201946,610.5164063
6634,1517799,610.4888298
3635,900023,609.5698492
19428,4100078,609.0983377
23228,4607934,608.5683444
282,103227,608.4460769
16381,3502970,608.358538
7815,1519408,607.8652756
6403,1516231,607.5308205
6529,1517373,606.9857976
23681,4609027,606.8214623
8950,1900588,606.7281908
17401,3608484,606.5637203
7693,1519261,606.2633979
4446,1101013,605.9862842
17027,3604281,605.851736
7313,1518781,605.8125383
23567,4608869,605.5966269
7895,1519515,605.3886263
17501,3608652,605.1217416
5790,1400212,602.4930891
19232,4003204,602.1728708
19409,4100007,602.141417
3525,801277,602.1122333
3969,1000531,602.0261242
7632,1519188,601.9057072
11512,2400157,601.8787345
6140,1500112,600.7871157
9212,2000801,600.6813225
22035,4406883,600.4764638
23009,4603085,600.3243842
23106,4605909,600.1693079
23249,4608074,598.8789116
7289,1518753,598.5187254
5775,1400061,598.4979358
19072,4001981,598.1686817
7746,1519325,597.7157811
17526,3608701,597.129907
13257,2901879,596.435162
17981,3609355,595.7724414
6637,1517811,595.6569283
3482,801203,595.4584328
25740,5500002,594.7544528
9181,2000552,594.6287485
3453,801121,594.5881532
6570,1517605,594.2727212
17007,3603460,593.6861248
20008,4104112,593.5866654
3832,901088,593.4235561
19429,4100079,593.4135726
1050,203131,593.3721145
22018,4406857,592.485804
7437,1518939,592.3206873
21750,4400105,591.5800176
16390,3503117,591.5619393
23353,4608513,591.5471441
17305,3608135,590.9640851
17297,3608093,590.4950818
3712,900337,589.9509676
21950,4406599,589.4984036
5582,1302231,589.3682025
3435,801058,589.1571376
516,200988,588.2499457
23541,4608838,587.598298
19965,4104056,587.5401796
7827,1519422,585.2921536
16820,3600166,585.0984553
22135,4407018,584.7878177
6790,1518134,584.7266345
7634,1519191,583.3402142
22573,4503187,582.8983081
12378,2601862,582.8685178
672,202613,582.4938059
17643,3608864,582.2330879
15366,3301509,582.1833717
5338,1300058,581.690192
6458,1516858,581.5158963
3824,901073,581.3883844
6903,1518280,580.5509725
6980,1518370,580.3902467
23323,4608409,580.3333553
18547,3800041,579.5238767
23276,4608247,579.2173572
20011,4104115,579.1884063
14181,3003434,578.928363
24914,4800677,578.9267507
23183,4607406,578.2900461
15829,3400011,578.1713923
3680,900142,577.9983738
16914,3601760,577.7976356
20937,4201647,577.3167161
24929,4800992,575.9992045
20139,4104257,575.7941312
12334,2600803,575.4274162
22350,4407275,575.0407598
849,202880,575.010478
1917,404949,574.407732
22339,4407261,573.7094945
16393,3503233,573.2490029
22164,4407048,573.2408146
12675,2602573,572.7167409
6433,1516643,572.4054539
23795,4609174,572.0001189
1144,203243,571.8794075
3684,900150,571.6348386
9954,2100819,571.2032231
20916,4201429,571.0907804
2088,405371,570.6990826
10779,2200313,570.506384
1,100004,569.9897249
6353,1514335,569.8716311
1232,300276,569.7836239
7030,1518427,569.6314437
17289,3608073,569.5105112
19710,4103510,569.3777031
3405,800956,569.2191486
13035,2800011,569.0568026
23132,4606500,568.8823391
6395,1516105,568.626026
1787,403425,568.5991099
23189,4607458,567.5463039
7069,1518478,567.0200593
1444,301904,566.731428
22409,4500609,565.9218218
12311,2600412,565.8316011
20975,4201987,565.6589367
25605,5400235,565.5986762
25674,5400417,565.4727856
13806,3002600,565.1096927
4708,1103084,564.9652711
6222,1507295,564.5855934
21768,4400167,564.4531377
13538,3000027,564.159635
3406,800958,563.6491872
5123,1202234,563.3453562
3331,800111,563.305262
1671,401859,563.3000048
24916,4800732,562.7980431
22066,4406932,562.6285535
2972,504822,562.59404
18490,3700156,562.5099469
4093,1001898,562.189445
11048,2300759,562.0976983
7869,1519475,561.5209679
7252,1518710,561.5100958
12476,2602300,561.2716478
22184,4407069,560.9347804
23824,4609213,560.5380402
2948,504783,560.4683399
1616,401299,559.7729008
12474,2602296,559.4871591
21901,4406045,558.5261167
554,201870,558.5224166
18571,3800157,558.3998954
6922,1518302,558.3115185
16760,3600017,558.1842572
22273,4407181,558.0646151
6318,1512682,558.0496856
19180,4003139,557.9383075
1804,404031,557.8632565
3759,900810,557.760331
22440,4500983,557.6698607
19602,4102905,557.494438
19032,4000818,557.3962457
23342,4608473,556.2301219
4569,1102751,556.0842115
17241,3607767,555.7526514
6167,1502755,555.5533683
7241,1518699,555.2183391
15732,3304547,554.8555454
147,102976,554.8200015
3811,901046,554.552886
7605,1519146,554.3082902
22541,4503057,554.0502029
7195,1518639,554.0287808
23897,4609325,553.6477862
8,100013,553.3133518
7692,1519260,553.1807747
6420,1516492,553.081322
487,200533,552.9844756
6574,1517613,552.5696678
7744,1519323,552.4660087
17778,3609075,552.2752242
5567,1302214,552.0278139
25476,5100036,551.6431862
23372,4608563,551.308686
22006,4406832,551.0422996
4423,1100225,551.041347
23839,4609231,550.819089
7560,1519087,550.5893613
10804,2200585,550.2111845
7679,1519246,549.3994117
4907,1200254,549.1674918
22817,4503570,548.6247391
3336,800159,548.5575833
3154,600400,548.410398
21274,4202457,548.1679914
1754,402801,547.593326
17135,3606586,546.7880561
17755,3609044,546.1238537
6698,1517963,546.0887155
7144,1518574,545.8860765
3689,900229,545.6758144
20847,4200071,545.0729223
21890,4405616,544.6192384
7078,1518488,544.6004386
7472,1518980,544.0808095
473,200134,543.7054473
12396,2601977,542.8915928
23846,4609241,542.5904951
19020,4000739,542.5748502
16308,3500541,542.5447183
22527,4502990,542.1440074
23849,4609245,542.1263533
5626,1302278,542.1109789
7719,1519290,541.2279281
23435,4608684,540.9171118
21755,4400122,540.7176955
8774,1800417,540.5085742
598,202292,540.3932316
7243,1518701,540.1187899
6839,1518202,539.8358548
3424,801035,539.4044979
3121,600019,539.3832905
3384,800761,539.2995608
6978,1518368,539.1931879
6290,1511704,539.176183
5523,1302138,538.9468954
23611,4608923,538.6290456
23255,4608122,538.5978281
15321,3301173,538.2332472
21759,4400141,538.09759
3713,900339,537.8797551
1687,401906,537.3404007
6212,1506733,536.5409069
15891,3400798,536.495075
6759,1518085,535.8966852
23503,4608789,535.8117959
22971,4601939,534.6726226
22151,4407034,534.4924769
6170,1503627,534.1278129
16311,3500557,533.8820376
3359,800335,533.7710699
6242,1509546,533.1735514
23375,4608571,532.9782224
3666,900091,532.9276819
22132,4407015,532.4290568
23704,4609055,532.1281878
6596,1517689,531.5737599
1854,404614,531.4846496
14557,3100017,531.4101187
24255,4702918,531.3896883
15852,3400353,531.0640897
6409,1516353,530.7638409
6207,1506264,529.9168605
19546,4102241,529.872359
16295,3500497,529.7414826
7530,1519051,529.1676368
19234,4003208,528.6975144
1872,404723,528.5503365
10161,2103095,527.7757101
20253,4104384,527.5256282
1818,404165,527.518972
4379,1100068,527.0013921
21873,4405217,526.9238213
3873,901139,526.418596
1542,400010,526.4160988
16754,3600003,526.2458701
14559,3100037,525.7179482
6402,1516211,525.6360963
23026,4603303,525.6093179
793,202807,525.5781772
1380,301815,524.9610087
8442,1700584,524.9584053
18479,3700064,524.9163874
7732,1519309,524.3938304
2720,504434,524.2560612
4549,1102627,524.0798364
19414,4100026,523.9709134
4804,1103203,523.8018238
6284,1511545,523.7588098
66,101138,523.6997834
13596,3000644,523.107679
434,103419,522.9365476
3738,900577,522.6999282
22055,4406915,522.3102894
16900,3601301,522.1087805
7598,1519135,520.8963225
17249,3607838,520.6404618
6191,1505106,519.4500798
2885,504704,519.3400975
19143,4003053,518.9929069
1676,401878,518.8358715
6877,1518249,518.5866584
13717,3001712,518.3838066
16373,3502875,518.3427155
12302,2600093,518.3145582
21024,4202113,518.115346
15223,3300013,517.7548122
23081,4605398,517.7093579
18481,3700068,517.4342351
22123,4407004,517.0683035
2291,405635,516.9227158
7847,1519447,516.8471945
16305,3500524,516.3414505
7924,1519550,516.0373935
5060,1202103,515.6946724
16037,3401856,515.5422679
1748,402774,515.4279571
12739,2602661,515.2787174
8768,1800343,515.129784
2548,502838,514.2857197
13279,2902028,514.1120432
21767,4400165,513.9806594
20245,4104375,513.6126255
19585,4102781,513.4731865
12606,2602481,513.2364012
21861,4405021,512.7470814
6498,1517194,512.5850378
6515,1517288,512.3274961
23610,4608921,512.0478721
594,202261,511.692711
22939,4600018,511.4903294
23571,4608873,510.7545132
18975,4000071,510.3496579
23370,4608560,510.2284051
23881,4609298,510.0355277
6764,1518095,509.815062
21863,4405046,509.5484382
11548,2400910,509.2387852
24941,4801078,508.6915531
22474,4501994,508.4816626
10777,2200219,508.4767402
13653,3000973,508.3939345
6108,1500056,508.291992
3113,600001,508.2021338
15299,3300490,507.5949802
15974,3401728,507.4699302
6526,1517360,507.0494061
19021,4000775,506.9339676
2646,504083,506.8488576
19854,4103884,506.6397122
553,201823,506.6005531
5777,1400068,506.245425
23882,4609299,505.9379825
23572,4608875,505.8942557
23538,4608835,505.869396
1634,401722,505.7836451
19156,4003095,505.5653709
12401,2602007,505.3476596
23761,4609129,505.3445527
25617,5400280,505.3348801
16779,3600064,505.2328641
21842,4404212,504.6660575
15954,3401634,504.4844425
9295,2002461,504.4203897
16980,3603188,504.3416004
15267,3300127,503.7070369
1029,203105,503.7038806
6740,1518045,503.573818
20105,4104219,503.1155806
22485,4502244,502.2066953
16839,3600216,501.3172073
23355,4608522,500.9697351
19589,4102820,500.8267821
21945,4406545,500.6049949
25700,5400447,500.2778296
13650,3000964,500.0318766
6286,1511605,499.8944902
24905,4800602,499.672527
13296,2902098,499.6696086
23205,4607674,499.5668097
3409,800981,499.0795679
25478,5100046,498.9330607
22263,4407167,498.6281134
6366,1515289,498.4241682
23586,4608892,498.1357389
12333,2600789,497.2722288
20051,4104162,497.0046503
25633,5400315,496.9570241
23472,4608745,496.8971751
21912,4406227,496.7819378
23442,4608698,496.4057978
18699,3900049,496.0960589
6528,1517364,496.0137064
2530,502256,495.9796461
15264,3300123,495.6196139
1572,400174,495.3718592
552,201804,495.3217608
25564,5400018,495.3054906
2616,503875,495.2140073
22176,4407060,495.1791854
15251,3300099,494.9840213
6502,1517228,494.5911621
6572,1517610,494.5121647
1871,404716,494.3897941
3305,700100,493.9750958
20220,4104348,493.8744622
22146,4407029,493.1163925
1596,400562,492.9854009
13574,3000083,492.8110597
18963,4000053,492.7991893
6390,1516036,492.7717351
23387,4608593,492.5414296
25586,5400153,492.4503091
15361,3301484,492.4057295
11290,2302211,492.4013727
22290,4407199,492.2386132
7565,1519094,492.0381795
15329,3301354,491.9957135
16313,3500630,491.8795096
22415,4500637,491.87284
19503,4101192,491.7384589
11675,2402072,491.7166676
4398,1100122,491.4056209
8852,1800780,490.8588263
16462,3503405,490.7007639
6643,1517821,490.4311431
22096,4406975,490.1874949
23089,4605544,489.9448132
1383,301818,489.9106189
7615,1519167,489.1877545
17033,3604297,488.9060569
19904,4103972,488.8797573
20403,4104570,488.7607467
23926,4609383,488.0290006
19727,4103562,487.8495576
23057,4604718,487.6783999
14614,3100225,487.4698989
13258,2901882,487.2073371
19288,4003273,486.7917502
16997,3603329,486.4521905
3667,900110,486.384363
18972,4000065,486.2952998
20844,4200013,486.269508
7766,1519347,486.2070879
15908,3401099,486.083988
16465,3503415,485.7333329
15878,3400557,485.6363001
1797,403684,484.9255962
23635,4608955,484.5421714
22109,4406990,484.4709633
22580,4503224,484.358092
5352,1300193,484.1728583
7209,1518656,483.7285282
22295,4407205,483.6963616
18947,4000015,483.4855286
21734,4400067,483.4539567
6941,1518323,482.7377717
6149,1500187,481.9831575
322,103276,481.9352354
12549,2602408,481.6138295
23029,4603404,481.4846676
1892,404802,481.3557837
7878,1519492,481.3323849
3399,800903,481.3024522
19696,4103461,481.2749577
21895,4405898,481.024908
6562,1517578,480.9331304
11372,2302308,480.5334845
19518,4101371,480.5275524
21769,4400170,480.4589602
3655,900065,480.2616138
183,103090,479.9078628
16329,3501002,479.8002405
7208,1518654,479.7763186
7816,1519410,479.5084953
622,202422,479.3600035
20887,4200876,479.3078189
20295,4104433,478.9652016
20000,4104103,478.7890728
3564,801318,478.6545003
15420,3301944,478.5402191
23111,4606045,478.4481149
6981,1518371,478.4248206
17083,3605508,478.3535841
3645,900038,478.3005097
5954,1401608,478.0530149
6794,1518138,477.6315135
8072,1600021,477.5297091
6275,1511211,477.3345707
1237,300390,477.3264359
3507,801250,477.1967153
569,202045,477.1309968
5844,1401125,477.1098942
23887,4609307,476.9254401
6118,1500075,476.8780604
15947,3401555,476.843137
7052,1518452,476.7923853
19346,4003352,476.4073213
24912,4800639,476.0786472
23551,4608850,475.8970037
6097,1500035,475.5581195
15293,3300178,475.536003
7457,1518963,475.4245273
1295,301537,475.1297005
3681,900143,475.032632
5776,1400062,474.948172
24132,4702545,474.926196
23514,4608804,474.9248377
6452,1516812,474.2968297
1544,400021,474.1946241
24,100093,474.1425092
17672,3608898,474.0923394
4755,1103144,473.3440154
9174,2000362,473.2269149
1337,301743,473.2093296
24910,4800617,473.0819759
25631,5400311,473.0006922
20919,4201474,472.9511939
25696,5400443,472.868298
12445,2602233,472.774134
23051,4604498,472.2852175
6397,1516126,472.1443534
3696,900264,472.084129
18949,4000018,471.9354561
6699,1517964,471.8797618
13040,2800021,471.8547332
7536,1519057,471.8007953
1614,401104,470.9983518
13568,3000076,470.9626326
12890,2700325,470.874156
14657,3101230,470.8158828
1622,401680,470.576763
7526,1519047,470.499149
3164,600584,470.2964391
25566,5400036,469.9623506
3511,801254,469.937892
10802,2200582,469.7051615
12359,2601503,468.9985139
6926,1518306,468.9713888
10119,2103031,468.4150907
22941,4600027,468.4081691
16961,3602945,468.3984579
10978,2300134,468.3421638
1330,301722,468.2771713
23629,4608945,468.1763834
22569,4503175,468.0170093
1897,404843,467.9377164
7963,1519598,467.0624978
19685,4103374,467.0237941
23791,4609170,467.0158975
16475,3503429,466.7188484
23874,4609289,466.6521902
604,202324,466.6211515
13069,2800547,466.2796418
14629,3100435,465.7765534
586,202227,465.6016942
25607,5400240,465.0756267
24963,4801337,464.697789
7484,1518996,464.657904
22393,4500366,464.3863586
23474,4608749,464.367193
5632,1302285,464.3613593
6687,1517941,464.0543242
3407,800959,463.8926743
19418,4100059,463.7518403
14719,3101987,463.6236514
23762,4609131,463.6135245
22388,4500191,463.5509271
19155,4003094,463.2831385
19151,4003084,463.1853118
6589,1517667,463.1672678
15839,3400056,463.1399774
23864,4609275,463.1101208
19663,4103260,462.857976
21845,4404285,462.7591402
1333,301730,462.4344923
1286,301464,462.4199035
4538,1102403,462.1766005
13051,2800469,462.088627
10776,2200189,461.5491514
15491,3303825,461.3855083
22481,4502166,461.0525267
22416,4500652,460.9910904
23339,4608465,460.9811202
25589,5400162,460.8996977
5353,1300194,460.7186661
17630,3608847,460.59372
18493,3700183,460.2258857
6466,1516908,459.959082
3998,1001482,459.5246244
19472,4101001,459.2511027
